,User,Date,Likes,Replies,Retweets,Source of Tweet,User Tweet Count,User Follower Count,Automated User,Verified User,Language,Tweet
2813,WhaleTrades,2021-11-01 08:20:15+00:00,5,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$1,091,846 $ETH LONGED @$4328.0 [01/11/21 08:20:15]
🏪FTX | ETH-PERP

🗣️There`s nothing to be afraid of. That`s all you need to realize. - SK_V12"
2814,CryptoConekt,2021-11-01 08:20:15+00:00,1,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$2,179,667 $ETH LONG @$4328.0 | 11/01 08:20:07
🏦FTX | ETH PERP

👀 Bull markets are born on pessimism, grow on scepticism, mature on optimism and die of euphoria. - John Templeton"
2815,WhaleTrades,2021-11-01 08:20:09+00:00,6,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$2,179,667 $ETH LONGED @$4328.0 [01/11/21 08:20:09]
🏪FTX | ETH-PERP

🗣️I was away for a sec, what the heck, my portfolio is REKT - Himmler420"
2816,CryptoConekt,2021-11-01 08:20:07+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$5,407,499 $ETH LONG @$4326.0 | 11/01 08:20:00
🏦FTX | ETH PERP

👀 I'm not cappin, this is a gem - Beethoven"
2817,WhaleTrades,2021-11-01 08:20:02+00:00,6,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$5,407,499 $ETH LONGED @$4326.0 [01/11/21 08:20:01]
🏪FTX | ETH-PERP

🗣️If you don’t believe me or don’t get it, I don’t have time to try to convince you, sorry. - Satoshi Nakamoto"
2818,Kay_FtX,2021-11-01 08:20:00+00:00,0,0,0,Twitter for iPhone,43996,525,0,0,ja,よく考えたら、機材展で来たじゃん。
2819,Jamessucre2,2021-11-01 08:19:57+00:00,1,1,2,Twitter for Android,86808,13012,0,0,en,"There is no requirement to go through a KYC process when using FTX. Instead, the exchange has set up three tiers of account verifications.

For Tier 0 – you only need to provide an email address to start trading. But, your limits will be capped to $1,000 per day.
#FTX #ftxafrica"
2820,_suival,2021-11-01 08:19:55+00:00,40,1,12,Twitter for Android,9375,22284,0,0,en,One day closer to T1 listing for $CNS 🔥🔥🔥 @kucoincom @binance @coinbase @HuobiGlobal @krakenfx @FTX_Official
2821,gajeshnaik,2021-11-01 08:19:13+00:00,2,1,0,Twitter Web App,11539,35180,0,0,und,@shake_dude_ @ftx_us @Brett_FTXUS @CyberSamuraiNFT wow
2822,subbowwwow,2021-11-01 08:18:10+00:00,0,0,0,Twitter for Android,43124,747,0,0,ko,@myang_0225 ftx랑 맞먹었던것 같던 kctc...시간이 지나도 잊혀지지 않네요😭😭고생하셨어요!
2823,chider_an,2021-11-01 08:17:16+00:00,0,0,0,Twitter for iPhone,18673,1274,0,0,en,@DandyNaija @FTX_Official Congratulations in advance
2824,DandyNaija,2021-11-01 08:16:21+00:00,0,1,0,Twitter for iPhone,32305,2699,0,0,en,"@iJustinobinwuru Small challenge, boss. Use this link to open an FTX account and download the app. I'll show you the ropes from there 

https://t.co/Cadl1Ot3sh"
2825,DYORCryptoBot,2021-11-01 08:16:10+00:00,3,0,0,DYORCryptoBot,323631,91521,1,0,en,"[SCAN RESULTS - 15m]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $QTUM
2: $FLM
3: $FIDA
4: $SRM
5: $BAL

Top 5 bullish trend (#USD stocks)
1: $TSLA
2: $SPY
3: $NVDA
4: $GBTC
5: $PYPL

All #FTX results on https://t.co/vMSA8RwQ1G website!"
2826,Crystal42071149,2021-11-01 08:15:44+00:00,0,0,0,Twitter Web App,403,72,0,0,en,"Everyone is waiting. Take a look!!
@unirexcity  and @FTX_Official"
2827,CryptoConekt,2021-11-01 08:15:44+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$969,431 $SOL LONG @$210.9 | 11/01 08:15:37
🏦FTX | SOL PERP

👀 Its my wife's fault, now I'm buying more - Van Gogh"
2828,WhaleTrades,2021-11-01 08:15:39+00:00,6,0,0,Bitmex High Trades,333721,191792,0,0,in,"📈💶$969,431 $SOL LONGED @$210.9 [01/11/21 08:15:39]
🏪FTX | SOL-PERP

🗣️#Ihaveabag - CryptoMocho"
2829,DandyNaija,2021-11-01 08:15:30+00:00,1,0,0,Twitter for iPhone,32305,2699,0,0,en,@BeddingsAbuja @FTX_Official Lol.. Shey we've agreed that I'll set it up for you? 😂
2830,BeddingsAbuja,2021-11-01 08:14:47+00:00,0,1,0,Twitter for Android,35512,6972,0,0,en,@DandyNaija @FTX_Official Dandy carry me along 😭
2831,Kay_FtX,2021-11-01 08:14:45+00:00,2,0,0,Twitter for iPhone,43996,525,0,0,ja,いい空です。 https://t.co/Q5TFNf7kpn
2832,Harri_obi,2021-11-01 08:13:46+00:00,0,1,0,Twitter for iPhone,153860,26691,0,0,eu,@Pascafrost FTX Pro.
2833,Harri_obi,2021-11-01 08:13:35+00:00,0,1,0,Twitter for iPhone,153860,26691,0,0,en,Download the FTX Pro App.
2834,letusbet,2021-11-01 08:12:39+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Solana December future on #ftx is trading at 3.3% premium over spot
2835,DandyNaija,2021-11-01 08:12:24+00:00,30,4,19,Twitter for iPhone,32305,2699,0,0,en,"Open https://t.co/FYy45yDSx1 on your computer. Click on Markets. 

Click on Fiat, and under Fiat, click on ""Deposit via Card""

A window opens. Click on ""Add Card"" and enter your card details. 

After entering your card details you should be able to buy coins on FTX."
2836,favouryuwa,2021-11-01 08:11:07+00:00,0,0,0,Twitter for Android,46558,2058,0,0,en,"I want to download FTX but I'm seeing a lot in playstore. Send help
@Harri_Obi"
2837,letusbet,2021-11-01 08:10:58+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Ethereum March future on #ftx is trading at 6.28% premium over spot
2838,gonjher,2021-11-01 08:10:32+00:00,0,0,0,Twitter for Android,1479,361,0,0,en,@safemoonatlas @binance @krakenfx Lets goo @FTX_Official
2839,0xMeeessien,2021-11-01 08:10:27+00:00,9,1,0,Twitter for Android,32547,10216,0,0,en,"@ToyosiGodwin If you're a Nigerian, I use Binance and send USDT TRC 20 to FTX there I can trade all I want."
2840,frenxbt,2021-11-01 08:10:19+00:00,0,0,0,Twitter Web App,6658,1499,0,0,en,Anybody know whether there is a way to get the DEFIPERP basket on #FTX without solana on tradingview?
2841,ExchangeWhales,2021-11-01 08:09:46+00:00,0,1,0,exchangewhales,259091,4597,0,0,en,"🔻🔻🔻 $786,786 ETH-PERP SHORTED @$4,323 💻 on #FTX (8:09:46 UTC) #ETH #cryptocurrency"
2842,CryptoConekt,2021-11-01 08:09:44+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"🐻💰$3,112,550 $BTC SHORT @$62251.0 | 11/01 08:09:38
🏦FTX | BTC PERP

👀 Ever wonder what happens when you lose? Me too! - Kanye West"
2843,CryptoConekt,2021-11-01 08:09:43+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$2,603,885 $ETH LONG @$4323.0 | 11/01 08:09:35
🏦FTX | ETH PERP

👀 Shitcoins aren't always winners, but all you need is 1 - The Beatles"
2844,WhaleTrades,2021-11-01 08:09:38+00:00,5,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$2,603,885 $ETH LONGED @$4323.0 [01/11/21 08:09:37]
🏪FTX | ETH-PERP

🗣️Eat my Shorts - Bart Simpson"
2845,letusbet,2021-11-01 08:09:16+00:00,0,0,0,market_alerts,25281,790,0,0,en,#BTC December future on #ftx is trading at 2.54% premium over spot
2846,btc_status,2021-11-01 08:09:06+00:00,0,0,0,BTC Status Bot,519801,45704,1,0,en,"🪙 FTX Lending

Price: $62,248
Funding Rate (%/year)
　BTC: 2.00% ($1.95B)
　ETH: 2.00% ($0.46B)
　USD: 16.52% ($2.31B) https://t.co/oiyQC79Q5m"
2847,ExchangeWhales,2021-11-01 08:08:07+00:00,0,1,0,exchangewhales,259091,4597,0,0,en,"🔻🔻🔻 $1,311,336 BTC-PERP SHORTED @$62,301 💻 on #FTX (8:08:07 UTC) #BTC #cryptocurrency"
2848,btc_orderalert,2021-11-01 08:08:07+00:00,0,0,0,Btc Order detection alert,325712,31914,0,0,en,"🐋📉【Sell】 BTC-PERP
Qty：$1,311,336（21 BTC）🐳🐳
Price：$62,301
[8:08:07 UTC] on FTX"
2849,CryptoConekt,2021-11-01 08:08:02+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$1,049,258 $SOL LONG @$211.4 | 11/01 08:07:54
🏦FTX | SOL PERP

👀 ETH is the way, BTC is for chumps - Dr.Dre"
2850,DurantCrypt,2021-11-01 08:08:01+00:00,0,0,0,Twitter for Android,1810,883,0,0,en,@ToyosiGodwin Buy usdt on binance and send to your ftx wallet
2851,WhaleTrades,2021-11-01 08:07:57+00:00,9,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$1,049,258 $SOL LONGED @$211.4 [01/11/21 08:07:56]
🏪FTX | SOL-PERP

🗣️Don’t get high on your own hopium supply - Crypt0_kenny"
2852,CryptoConekt,2021-11-01 08:07:23+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$1,669,414 $ETH LONG @$4324.0 | 11/01 08:07:15
🏦FTX | ETH PERP

👀 Tops are temporary, There's always another idiot willing to buy higher - Bruno Mars"
2853,WhaleTrades,2021-11-01 08:07:18+00:00,2,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$1,669,414 $ETH LONGED @$4324.0 [01/11/21 08:07:17]
🏪FTX | ETH-PERP

🗣️It’s not the last time you hear that it’s the last time we will see BTC below 10k. - cryptodevise"
2854,letusbet,2021-11-01 08:07:06+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Litecoin December future on #ftx is trading at 2.68% premium over spot
2855,CryptoConekt,2021-11-01 08:06:20+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"💀🐻🚩🐻🔫$132,578.85 #LIQUIDATED $BTC SHORT💰@$62,440.0🏦FTX

🚩🚩🚩🐻🐻🐻💀💀💀🚩🚩🚩

💭 Another one bites the dust."
2856,NibbioRekt,2021-11-01 08:06:20+00:00,0,0,0,NibbioREKT,244335,553,0,0,in,💥 FTX BTCUSD 202k$ @ 62440.0 🌑
2857,CryptoConekt,2021-11-01 08:06:20+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"💀🐻🚩🐻🔫$117,075.0 #LIQUIDATED $BTC SHORT💰@$62,440.0🏦FTX

🚩🚩🚩🐻🐻🐻💀💀💀🚩🚩🚩

💭 Another one bites the dust."
2858,CryptoConekt,2021-11-01 08:06:19+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"💀🐻🚩🐻🔫$201,668.71 #LIQUIDATED $BTC SHORT💰@$62,440.0🏦FTX

🚩🚩🚩🐻🐻🐻💀💀💀🚩🚩🚩

💭 Another 👆🏼- Dj Khaled"
2859,CryptoConekt,2021-11-01 08:06:19+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"💀🐻🚩🐻🔫$265,571.8 #LIQUIDATED $BTC SHORT💰@$62,439.0🏦FTX

🚩🚩🚩🐻🐻🐻💀💀💀🚩🚩🚩

💭 Another 👆🏼- Dj Khaled"
2860,WhaleTrades,2021-11-01 08:06:15+00:00,0,0,0,Bitmex High Trades,333721,191792,0,0,en,"🐻🔫$132,578.85 #LIQUIDATED $btc SHORT@[$62,440.0]🏪FTX
🐻🔫🐻🔫🐻🔫🐻🔫🐻🔫"
2861,WhaleTrades,2021-11-01 08:06:14+00:00,2,0,1,Bitmex High Trades,333721,191792,0,0,en,"🐻🔫$117,075.0 #LIQUIDATED $btc SHORT@[$62,440.0]🏪FTX
🐻🔫🐻🔫🐻🔫🐻🔫🐻🔫"
2862,WhaleTrades,2021-11-01 08:06:14+00:00,0,0,0,Bitmex High Trades,333721,191792,0,0,en,"🐻🔫$201,668.71 #LIQUIDATED $btc SHORT@[$62,440.0]🏪FTX
🐻🔫🐻🔫🐻🔫🐻🔫🐻🔫"
2863,ExchangeWhales,2021-11-01 08:06:14+00:00,0,0,0,exchangewhales,259091,4597,0,0,en,"🐮🔫🐮🔫🐮 $132,578 BTC-PERP LIQUIDATED LONG @$62,440 💻 on #FTX (8:06:14 UTC) #BTC #cryptocurrency"
2864,CryptoConekt,2021-11-01 08:06:14+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"🐻💰$3,113,234 $BTC SHORT @$62430.0 | 11/01 08:06:07
🏦FTX | BTC PERP

👀 Bull markets are born on pessimism, grow on scepticism, mature on optimism and die of euphoria. - John Templeton"
2865,WhaleTrades,2021-11-01 08:06:13+00:00,8,0,1,Bitmex High Trades,333721,191792,0,0,en,"🐻🔫$265,571.8 #LIQUIDATED $btc SHORT@[$62,439.0]🏪FTX
🐻🔫🐻🔫🐻🔫🐻🔫🐻🔫"
2866,WhaleTrades,2021-11-01 08:06:09+00:00,0,0,0,Bitmex High Trades,333721,191792,0,0,in,"📉💶$3,113,234 $BTC SHORTED @$62430.0 [01/11/21 08:06:08]
🏪FTX | BTC-PERP

🗣️WHEN LAMBO! - paulhom111"
2867,CryptoConekt,2021-11-01 08:05:48+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$4,200,462 $ETH LONG @$4326.4 | 11/01 08:05:40
🏦FTX | ETH PERP

👀 Money, if it does not bring you happiness, will at least help you be miserable in comfort. - Helen Gurley Brown"
2868,WhaleTrades,2021-11-01 08:05:43+00:00,2,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$4,200,462 $ETH LONGED @$4326.4 [01/11/21 08:05:42]
🏪FTX | ETH-PERP

🗣️Coinbase ""Scheduled Maintenance"" - altnewsfollower"
2869,Doten_kun,2021-11-01 08:05:38+00:00,0,0,1,dotenkun,84677,7062,0,0,ja,"仮想通貨デリバティブ、DeFiインデックス、レバレッジトークン、ボラティリティトークン、MOVE取引ならFTX
こちらから登録で手数料5%オフ、$30ボーナス他
https://t.co/ehMpx5WMLm
#FTX #BTCMOVE #FIL #UNI #SUSHI #TRUMP2020 #PR https://t.co/NpxITTxfUP"
2870,CryptoConekt,2021-11-01 08:05:07+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$1,506,162 $SOL LONG @$210.6 | 11/01 08:05:01
🏦FTX | SOL PERP

👀 Everytime I buy it, it dips, but why? - Pasqual"
2871,WhaleTrades,2021-11-01 08:05:02+00:00,5,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$1,506,162 $SOL LONGED @$210.6 [01/11/21 08:05:02]
🏪FTX | SOL-PERP

🗣️Hospital Driver!!! Chopper Reid"
2872,ChartAlertsIO,2021-11-01 08:04:34+00:00,1,0,0,Chart Alerts,14759,25659,0,0,ro,"DEFI-PERP 1h Bearish RSI Divergence
Exchange:FTX
Price:13633.0000000000 USDT
24hr Volume:8,841,876.4372 USDT
RSI:64.74
$DEFI-PERP $USDT

Register for FREE alerts access:
https://t.co/PRgUnGIv5I https://t.co/CrMAnvyZGO"
2873,DoKwonsHoe,2021-11-01 08:04:21+00:00,1,1,0,Twitter for iPhone,3046,1961,0,0,en,@Route2FI I would’ve staked it on abracadabra but i’m on leverage on ftx
2874,followCoinvn,2021-11-01 08:04:04+00:00,1,3,0,Twitter Web App,4083,1418,0,0,vi,"@NguynHn29336792 Vài suy nghĩ:
-  $LOOT và $AGLD là những cấu thành cơ bản của metaverse game phiêu lưu.
- với fan của Loot và tầm nhìn của Agld là tiền tệ cho tất cả các game decentralized, --&gt; đáng nghiên cứu và hodl
- founder có máu mặt @WillPapper và list @FTX_Official"
2875,DYORCryptoBot,2021-11-01 08:03:30+00:00,2,0,1,DYORCryptoBot,323631,91521,1,0,en,"[SCAN RESULTS - 4h]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $SOL
2: $COMP
3: $RUNE
4: $LRC
5: $STORJ

Top 5 bullish trend (#USD stocks)
1: $NVDA
2: $TSLA
3: $SPY
4: $GOOGL
5: $MRNA

All #FTX results on https://t.co/vMSA8RwQ1G website!"
2876,CryptoConekt,2021-11-01 08:03:08+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$2,025,440 $ETH LONG @$4314.0 | 11/01 08:03:02
🏦FTX | ETH PERP

👀 I don't believe in stop losses, it's a distraction - Celine Dion"
2877,WhaleTrades,2021-11-01 08:03:03+00:00,5,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$2,025,440 $ETH LONGED @$4314.0 [01/11/21 08:03:03]
🏪FTX | ETH-PERP

🗣️Splashing Sats. - cryptalista"
2878,ExchangeWhales,2021-11-01 08:02:22+00:00,0,0,0,exchangewhales,259091,4597,0,0,en,"🔻🔻🔻 $1,020,008 BTC-PERP SHORTED @$62,350 💻 on #FTX (8:02:22 UTC) #BTC #cryptocurrency"
2879,btc_orderalert,2021-11-01 08:02:22+00:00,0,0,0,Btc Order detection alert,325712,31914,0,0,en,"🐋📉【Sell】 BTC-PERP
Qty：$1,020,008（16.3 BTC）🐳🐳
Price：$62,350
[8:02:22 UTC] on FTX"
2880,btc_status,2021-11-01 08:02:13+00:00,1,0,0,BTC Status Bot,519801,45704,1,0,in,"📊 Perp OI

BitMEX XBTUSD：$526M (-5%↓)
BinanceF BTCUSDT：$3B (+1%↑)
Bybit BTCUSD：$2B (+1%↑)
FTX BTCPERP：$2B (+2%↑)
OKEx BTCUSD：$524M (+3%↑)
Huobi BTCUSD：$130M (+4%↑)
FTX ETHPERP：$1B (+1%↑)
BinanceF ETHUSDT：$1B (0%↓)
Bybit ETHUSD：$1B (-3%↓) https://t.co/4tFlhp2joa"
2881,ElLustinho,2021-11-01 08:02:12+00:00,162,1,16,Twitter for Android,344,82,0,0,en,"Tweeting @coinbase, @krakenfx, @cryptocom, @gemini &amp; @FTX_Official until they list $IOTA
Day 70
#IOTAstrong #IOTA"
2882,CryptoConekt,2021-11-01 08:02:04+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$523,739 $ADA LONG @$1.98197 | 11/01 08:01:57
🏦FTX | ADA PERP

👀 Money never made a man happy yet, nor will it. The more a man has, the more he wants. Instead of filling a vacuum, it makes one.- Benjamin Franklin"
2883,CryptoConekt,2021-11-01 08:02:02+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"🐻💰$3,113,600 $BTC SHORT @$62272.0 | 11/01 08:01:55
🏦FTX | BTC PERP

👀 If you have trouble imagining a 20% loss in the market, you shouldn’t be investing. – John Bogle"
2884,btc_status,2021-11-01 08:02:01+00:00,0,0,0,BTC Status Bot,519801,45704,1,0,en,"📊 Bitcoin Network Status

Price: $62,289
Pooled Tx: 2,923
Avg. Block: 10 min 4 s (+0.66%)
Hash Rate: 150.42 EH/s
Difficulty: 21.6 T

【FTX BTC-HASH】 https://t.co/EduZiNkOEz"
2885,WhaleTrades,2021-11-01 08:01:59+00:00,5,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$523,739 $ADA LONGED @$1.98197 [01/11/21 08:01:59]
🏪FTX | ADA-PERP

🗣️Sometimes the memory of a man matters more than the man himself - buyerofblood"
2886,gainzybot_rsi,2021-11-01 08:01:58+00:00,0,0,0,Gainzybot_rsi,3763,1721,0,0,en,"$LTC Bullish Divergence Signal

Exchange: FTX
Symbol: LTC-PERP
Timeframe: 4H
Signal: Bullish Divergence

Date: 11/01/2021, 8:00 AM

Sign up: https://t.co/aojqNXS8gz

Indicator: Gainzy RSI Divergence

Message @gainzybot for access https://t.co/daFCKCYJyg"
2887,gainzybot_rsi,2021-11-01 08:01:57+00:00,0,0,0,Gainzybot_rsi,3763,1721,0,0,en,"$ADA Bullish Divergence Signal

Exchange: FTX
Symbol: ADA-PERP
Timeframe: 4H
Signal: Bullish Divergence

Date: 11/01/2021, 8:00 AM

Sign up: https://t.co/aojqNXS8gz

Indicator: Gainzy RSI Divergence

Message @gainzybot for access https://t.co/hDPA1cYdBt"
2888,WhaleTrades,2021-11-01 08:01:56+00:00,3,1,0,Bitmex High Trades,333721,191792,0,0,en,"📉💶$3,113,600 $BTC SHORTED @$62272.0 [01/11/21 08:01:56]
🏪FTX | BTC-PERP

🗣️BTC is NOT naturally going down. It is being pushed down via whales - wolfofCT"
2889,WhaleTrades,2021-11-01 08:01:54+00:00,1,0,0,Bitmex High Trades,333721,191792,0,0,pl,"📉💶$3,116,100 $BTC SHORTED @$62322.0 [01/11/21 08:01:54]
🏪FTX | BTC-PERP

🗣️33k by July - Josh Olszewicz"
2890,ExchangeWhales,2021-11-01 08:01:52+00:00,0,0,0,exchangewhales,259091,4597,0,0,en,"🔻🔻🔻 $846,257 BTC-PERP SHORTED @$62,333 💻 on #FTX (8:01:52 UTC) #BTC #cryptocurrency"
2891,FTX_C_R,2021-11-01 08:01:18+00:00,0,0,0,twittbot.net,88040,9776,0,0,ja,パズドラ→166.870.447
2892,CryptoConekt,2021-11-01 08:01:11+00:00,1,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$578,026 $SOL LONG @$210.5 | 11/01 08:01:04
🏦FTX | SOL PERP

👀 Buy when everyone else is selling and hold until everyone else is buying. That’s not just a catchy slogan. It’s the very essence of successful investing. – J. Paul Getty"
2893,WhaleTrades,2021-11-01 08:01:05+00:00,3,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$578,026 $SOL LONGED @$210.5 [01/11/21 08:01:05]
🏪FTX | SOL-PERP

🗣️life is like a box of chocolates, you never know what you’re gonna get - BitcornBen"
2894,frenchbatman301,2021-11-01 08:00:54+00:00,0,0,0,Twitter for iPhone,777,148,0,0,en,@solagonNFT check out my solagon on @ftx_app https://t.co/1qZQaCPhsG
2895,bitcoinharvey1,2021-11-01 08:00:26+00:00,0,0,0,Twitter Web App,11012,56,0,0,en,"@belugiesNFT @Brett_FTXUS @ftx_us #Genopet is now live on the @SolanartNFT, time go get your Eggs ready https://t.co/i2lPsGy6tG"
2896,TheWhyBirdBot,2021-11-01 08:00:21+00:00,0,0,0,IFTTT,159,3,0,0,en,"Status: 4 open trades active.

Handle these trades manually on FTX, or '/start' the bot again and use '/stopbuy' to handle open trades gracefully."
2897,WhaleTrades,2021-11-01 08:00:20+00:00,12,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$4,867,200 $BTC LONGED @$62400.0 [01/11/21 08:00:19]
🏪FTX | BTC-PERP

🗣️I have come here to chew bubblegum and kick ass. And I’m all out of bubblegum. - Piper"
2898,ExchangeWhales,2021-11-01 08:00:20+00:00,0,0,0,exchangewhales,259091,4597,0,0,in,"🚀🚀🚀 $2,318,428 BTC-PERP LONGED @$62,400 💻 on #FTX (8:00:20 UTC) #BTC #cryptocurrency"
2899,btc_orderalert,2021-11-01 08:00:20+00:00,0,0,0,Btc Order detection alert,325712,31914,0,0,en,"🐋📈【Buy】 BTC-PERP
Qty：$2,318,428（37.1 BTC）🐳🐳🐳🐳
Price：$62,400
[8:00:19 UTC] on FTX"
2900,bitcoinbotter,2021-11-01 08:00:10+00:00,0,0,0,gensakikairi,9010,49,0,0,ja,"■FTX現先乖離
(括弧内は対過去24h平均)

0625   BTC:0%(0.0)   ETH:0%(0.0)
0924   BTC:0%(0.0)   ETH:0%(0.0)
1231   BTC:2.5%(+0.2)   ETH:2.4%(+0.2)

フォワードカーブ
BTC:0_(0)_0_(2.5)_2.5
ETH:0_(0)_0_(2.4)_2.4"
2901,djoleGVISP1,2021-11-01 08:00:07+00:00,0,0,0,TeslaTrader,4944,13,0,0,en,FTX ETH-PERP #t7 Signal is BUY at 4255.7.
2902,Jeanscpa,2021-11-01 08:00:05+00:00,1,2,0,Twitter Web App,25561,31833,0,0,ja,"@HayattiQ なるほど！

でも50RAYくらいは最低でも必要なんじゃないかな、って思ってます

とりあえずFTXでのFTTをうっぱらってやりくりしようかと思います（FTT今下がってますがｗ）"
2903,Doten_kun,2021-11-01 08:00:03+00:00,0,0,0,dotenkun,84677,7062,0,0,ja,"[FTXドテン君]
現在のBTCUSD:62274.0
ドテン君予報:ロング中:61815.5
17:00 H:62432.0 L:59422.0
18:00 H:62432.0 L:59422.0
19:00 H:62432.0 L:59422.0
20:00 H:62432.0 L:59422.0
21:00 H:62432.0 L:59422.0
22:00 H:62432.0 L:59422.0
23:00 H:62432.0 L:59422.0"
2904,WhaleTrades,2021-11-01 08:00:03+00:00,3,0,1,Bitmex High Trades,333721,191792,0,0,en,"Bitmex:
OI: 526,922,500
Funding: 0.01%
24H Volume: 1,279,253,800

Bybit:
OI: 2,090,313,228
Funding: 0.0324%
24H Volume: 2,951,647,358

OKEX:
OI: 818,949
Funding: 0.006%
24H Volume: 4,946,265

FTX:
OI: 47,595.7701 $BTC
Funding: 0.0046%
24H Volume: 68,756.5483 $BTC"
